ID,SFR,Reference,ID_2MASS,RA_2MASS,DEC_2MASS,eRA_2MASS,eDEC_2MASS,Jmag,Hmag,Kmag,eJmag,eHmag,eKmag,Qflg,ID_GaiaDR1,RA_GaiaDR1,DEC_GaiaDR1,eRA_GaiaDR1,eDEC_GaiaDR1,Gmag,eGmag,GLON_GaiaDR1,GLAT_GaiaDR1,ID_UCAC5,RA_UCAC5,DEC_UCAC5,eRA_UCAC5,eDEC_UCAC5,pmRA_UCAC5,pmDEC_UCAC5,epmRA_UCAC5,epmDEC_UCAC5,ID_SPM4,RA_SPM4,DEC_SPM4,eRA_SPM4,eDEC_SPM4,pmRA_SPM4,pmDEC_SPM4,epmRA_SPM4,epmDEC_SPM4,ID_TGAS,RA_TGAS,DEC_TGAS,eRA_TGAS,eDEC_TGAS,pmRA_TGAS,pmDEC_TGAS,epmRA_TGAS,epmDEC_TGAS,PLX_TGAS,ePLX_TGAS,ID_HSOY,RA_HSOY,DEC_HSOY,eRA_HSOY,eDEC_HSOY,pmRA_HSOY,pmDEC_HSOY,epmRA_HSOY,epmDEC_HSOY,imag_HSOY,Binary,binREF,pmRA_ALL,pmDEC_ALL,rvALL,pmRA_final,pmDEC_final,epmRA_final,epmDEC_final,pmREF_final,RV_final,eRV_final,rvREF_final,GLON,GLAT,pmGLON,pmGLAT,pmPAR,pmPERP,kinPLX1,ekinPLX1,kinPLX2,ekinPLX2,PLX_final,ePLX_final,refPLX_final,d_TGAS,dmax_TGAS,dmin_TGAS,d_kinPLX1,dmax_kinPLX1,dmin_kinPLX1,d_kinPLX2,dmax_kinPLX2,dmin_kinPLX2,d_final,dmax_final,dmin_final,Ugal,Vgal,Wgal,Vspace,Ugal_max,Vgal_max,Wgal_max,Vspace_max,Ugal_min,Vgal_min,Wgal_min,Vspace_min,Xgal_TGAS,Ygal_TGAS,Zgal_TGAS,Xgal_max_TGAS,Ygal_max_TGAS,Zgal_max_TGAS,Xgal_min_TGAS,Ygal_min_TGAS,Zgal_min_TGAS,Xgal_kinPLX1,Ygal_kinPLX1,Zgal_kinPLX1,Xgal_max_kinPLX1,Ygal_max_kinPLX1,Zgal_max_kinPLX1,Xgal_min_kinPLX1,Ygal_min_kinPLX1,Zgal_min_kinPLX1,Xgal_kinPLX2,Ygal_kinPLX2,Zgal_kinPLX2,Xgal_max_kinPLX2,Ygal_max_kinPLX2,Zgal_max_kinPLX2,Xgal_min_kinPLX2,Ygal_min_kinPLX2,Zgal_min_kinPLX2,Xgal_final,Ygal_final,Zgal_final,Xgal_max_final,Ygal_max_final,Zgal_max_final,Xgal_min_final,Ygal_min_final,Zgal_min_final,Xeq_TGAS,Yeq_TGAS,Zeq_TGAS,Xeq_max_TGAS,Yeq_max_TGAS,Zeq_max_TGAS,Xeq_min_TGAS,Yeq_min_TGAS,Zeq_min_TGAS,Xeq_kinPLX1,Yeq_kinPLX1,Zeq_kinPLX1,Xeq_max_kinPLX1,Yeq_max_kinPLX1,Zeq_max_kinPLX1,Xeq_min_kinPLX1,Yeq_min_kinPLX1,Zeq_min_kinPLX1,Xeq_kinPLX2,Yeq_kinPLX2,Zeq_kinPLX2,Xeq_max_kinPLX2,Yeq_max_kinPLX2,Zeq_max_kinPLX2,Xeq_min_kinPLX2,Yeq_min_kinPLX2,Zeq_min_kinPLX2,Xeq_final,Yeq_final,Zeq_final,Xeq_max_final,Yeq_max_final,Zeq_max_final,Xeq_min_final,Yeq_min_final,Zeq_min_final,CPSM,CTRL
2MASSJ15553243-2308171,US,2012ApJ...758...31L,2MASSJ15553243-2308171,238.885151,-23.138109,0.06,0.06,13.393,12.711,12.479,0.032,0.038,0.033,AAA,6237362338605988864,238.8852824232,-23.1380489455,0.834,0.168,16.076,0.0011467603878566,348.8514623602,22.8962759771,NA,NA,NA,0,0,NA,NA,NA,NA,5740358660,238.8852645,-23.1380299,54.4,51,23.82,1.89,2.45,2.33,NA,0,0,0,0,0,0,0,0,0,0,6237362338605988864,238.8851877655,-23.1380661536,0.834,0.168,20.889,4.13,2.096,2.095,14.62,-,---,23.82[2.45],1.89[2.33],---,20.889,4.13,2.096,2.095,HSOY,0,0,---,348.851278860334,22.8963776235658,17.8855659461248,-11.5548150909835,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15553928-2053071,US,2015MNRAS.448.2737R,2MASSJ15553928-2053071,238.913673,-20.885326,0.06,0.06,11.543,10.845,10.62,0.022,0.026,0.021,AAA,6246630603153758208,238.9136192766,-20.8854596615,0.279,0.098,14.598,0.0011884990771206,350.5931263533,24.4873468959,6246630603153758208,238.9136931,-20.8853683,0,0,-15.9,-21.1,3,3.3,6460021497,238.913673,-20.8853604,18.5,18.4,-10.6,-20.79,1.97,1.89,NA,0,0,0,0,0,0,0,0,0,0,6246630603153758208,238.9136573923,-20.8853576533,0.279,0.098,-8.547,-24.482,2.091,2.091,13.33,-,---,-15.9[3];-10.6[1.97],-21.1[3.3];-20.79[1.89],---,-8.547,-24.482,2.091,2.091,HSOY,0,0,---,350.593223379823,24.4874660160875,-23.3073673656261,-11.3660089514194,-25.6851590964879,-3.56260230563338,0,0,6.85802019896707,0.776601968462002,6.85802019896707,0.776601968462002,CPSM,0,0,0,0,0,0,149.52950344912,175.541987072914,137.233642580316,149.52950344912,175.541987072914,137.233642580316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.249733998598,-22.2412131278233,61.9791074608904,157.604115084506,-26.1103438272219,72.761130276825,123.210333660575,-20.4123107649784,56.8825448124961,134.249733998598,-22.2412131278233,61.9791074608904,157.604115084506,-26.1103438272219,72.761130276825,123.210333660575,-20.4123107649784,56.8825448124961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.1336301720777,-119.641828992839,-53.3070779089081,-84.6821562508422,-140.454986567832,-62.5804952556702,-66.2020577392207,-109.803641548542,-48.9236191387569,-72.1336301720777,-119.641828992839,-53.3070779089081,-84.6821562508422,-140.454986567832,-62.5804952556702,-66.2020577392207,-109.803641548542,-48.9236191387569,1,0
2MASSJ15554141-2043150,US,2015MNRAS.448.2737R,2MASSJ15554141-2043150,238.922544,-20.72086,0.06,0.06,10.498,9.744,9.453,0.022,0.024,0.019,AAA,6246821918176768000,238.9224815264,-20.7209664689,0.214,0.082,13.337,0.00463229307616789,350.7269828134,24.5982545059,6246821918176768000,238.9225489,-20.7208556,0,0,-14.6,-25.6,1.3,1.3,6460021503,238.9225454,-20.7208764,12.7,12.7,-13.88,-23.03,1.14,1.11,NA,0,0,0,0,0,0,0,0,0,0,6246821918176768000,238.9225408418,-20.7208804634,0.214,0.082,-13.315,-20.641,2.294,2.294,12.25,-,---,-14.6[1.3];-13.88[1.14],-25.6[1.3];-23.03[1.11],---,-13.315,-20.641,2.294,2.294,HSOY,0,0,---,350.727065255489,24.5983483151978,-23.9938899764886,-5.25674326899844,-24.4430384090073,2.42445444085731,0,0,6.51941337091483,0.835424438325447,6.51941337091483,0.835424438325447,CPSM,0,0,0,0,0,0,158.447962624262,192.297832526167,144.340802527427,158.447962624262,192.297832526167,144.340802527427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.185815071444,-23.2148589452911,65.9546903290349,172.561537563238,-28.1743418068831,80.0448537497694,129.526529186725,-21.147961231098,60.0825203105714,142.185815071444,-23.2148589452911,65.9546903290349,172.561537563238,-28.1743418068831,80.0448537497694,129.526529186725,-21.147961231098,60.0825203105714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.4996835381954,-126.927864421955,-56.0613281292652,-92.8426158953977,-154.043970091287,-68.037933143769,-69.6886569705036,-115.627045689461,-51.0699977387563,-76.4996835381954,-126.927864421955,-56.0613281292652,-92.8426158953977,-154.043970091287,-68.037933143769,-69.6886569705036,-115.627045689461,-51.0699977387563,1,0
2MASSJ15554839-2512174,US,2012ApJ...758...31L,2MASSJ15554839-2512174,238.95166,-25.204844,0.06,0.06,10.956,10.273,9.999,0.037,0.038,0.026,AAA,6235742349957230592,238.9515745785,-25.2049372906,0.386,0.165,13.709,0.00138899123845712,347.3548700758,21.3620306898,6235742349957230592,238.9516792,-25.2048119,0,0,-22.3,-29.6,1.6,1.6,5740244857,238.9516896,-25.2050154,67.2,65,-100.64,101.61,1.82,1.76,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,-22.3[1.6];-100.64[1.82],-29.6[1.6];101.61[1.76],---,-22.3,-29.6,1.6,1.6,UCAC5,0,0,---,347.354956808916,21.3621071840625,-36.5523655836257,-6.11347448191098,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15554883-2512240,US,2012ApJ...758...31L,2MASSJ15554883-2512240,238.953477,-25.206694,0.06,0.06,8.756,8.389,8.292,0.032,0.046,0.023,AAA,6235742345664976896,238.9533525458,-25.206797814,0.652,0.162,10.089,0.00222175210259614,347.3547473339,21.3595737981,6235742345664976896,238.9534283,-25.2066978,0,0,-16.2,-23.7,0.9,0.9,5740001292,238.9533911,-25.2067175,21.5,20.7,-16.73,-24.02,1.27,1.22,6235742345664976896,238.9533525458,-25.206797814,0.652,0.162,-14.724,-24.06,1.708,0.495,7.45,0.549181208709839,6235742345664976896,238.9534261066,-25.2067011685,0.652,0.162,-15.974,-23.195,0.785,0.887,10.4,-,---,-16.2[0.9];-16.73[1.27],-23.7[0.9];-24.02[1.22],-3.3[1],-14.724,-24.06,1.708,0.495,TGAS,-3.3,1,2006A&A...460..695T,347.354869345682,21.3596336108679,-27.2437788024876,-7.31138102967745,-28.1040712584163,2.41680671586625,10.2514057636365,3.5376124306735,7.34041903842212,0.756563104320498,7.45,0.549181208709839,TGAS,135.643052524452,148.472595738342,127.542421366748,148.285587500504,1192.88897545306,329.254144039081,139.093843415473,160.030339936861,128.377144597282,135.643052524452,148.472595738342,127.542421366748,-5.11911537238002,-16.8311013591967,-5.50616726869939,18.4339142113167,-3.3888542879553,-14.6948981305052,-2.96961153291901,22.4430964826076,-6.98414383238221,-19.7235838229793,-8.11754617074275,15.3701970419173,123.26200495462,-27.6542823027466,49.4040130256471,134.920510051378,-30.2699106246487,54.0767987544842,115.900772519097,-26.0027628426904,46.453595147378,134.750571304719,-30.2317842443743,54.0086864756307,1084.00602954657,-243.200723288548,434.474905899146,299.200918724226,-67.1268220461535,119.921188134002,126.397819107945,-28.3578136940859,50.6608626390694,145.423301725174,-32.6262504068956,58.286368904255,116.659304983996,-26.1729423795869,46.7576186604633,123.26200495462,-27.6542823027466,49.4040130256471,134.920510051378,-30.2699106246487,54.0767987544842,115.900772519097,-26.0027628426904,46.453595147378,-63.2943489079818,-105.146002285267,-57.7683416578019,-69.2809259526385,-115.091039314299,-63.232251691528,-59.5143972972784,-98.8666612768767,-54.3184043432633,-69.1936633583946,-114.946076721397,-63.1526076878341,-556.631022493398,-924.688029388361,-508.033523363651,-153.63799534408,-255.226908693506,-140.224401700692,-64.9045719057678,-107.820941105652,-59.2379817423628,-74.6740506300588,-124.050219864227,-68.1545215994037,-59.9038994679514,-99.5137110820219,-54.6739004477355,-63.2943489079818,-105.146002285267,-57.7683416578019,-69.2809259526385,-115.091039314299,-63.232251691528,-59.5143972972784,-98.8666612768767,-54.3184043432633,1,1
2MASSJ15555098-2519393,US,2015MNRAS.448.2737R,2MASSJ15555098-2519393,238.96242,-25.327604,0.06,0.06,11.638,10.982,10.702,0.023,0.023,0.021,AAA,6235737569659888640,238.9623586247,-25.327715716,0.319,0.127,14.537,0.00113063096186594,347.2717459739,21.2662553012,6235737569659888640,238.9624321,-25.3276178,0,0,-15.7,-23.1,2.5,2.8,5740239415,238.9624199,-25.3275558,77.4,73.1,-16.1,-20.21,3.38,3.18,NA,0,0,0,0,0,0,0,0,0,0,6235737569659888640,238.9624143113,-25.3276149759,0.319,0.127,-12.08,-24.178,2.102,2.102,13.22,-,---,-15.7[2.5];-16.1[3.38],-23.1[2.8];-20.21[3.18],---,-12.08,-24.178,2.102,2.102,HSOY,0,0,---,347.271829322863,21.2663603105796,-25.4032760291844,-9.22906555318937,-27.0278008709832,0.00800490342292903,0,0,7.06172188677753,0.802663583043361,7.06172188677753,0.802663583043361,CPSM,0,0,0,0,0,0,145.251108600716,170.674335712077,133.27639425839,145.251108600716,170.674335712077,133.27639425839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.033843701909,-29.8233335003936,52.6831799150474,155.14365971059,-35.0432962814187,61.9042899005882,121.148780055366,-27.3646541633233,48.3399013252621,132.033843701909,-29.8233335003936,52.6831799150474,155.14365971059,-35.0432962814187,61.9042899005882,121.148780055366,-27.3646541633233,48.3399013252621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.692668172323,-112.492323719155,-62.137463174109,-79.5408811966363,-132.181797498377,-73.0133515140855,-62.1119853655451,-103.21829162936,-57.0147596117412,-67.692668172323,-112.492323719155,-62.137463174109,-79.5408811966363,-132.181797498377,-73.0133515140855,-62.1119853655451,-103.21829162936,-57.0147596117412,1,0
2MASSJ15555600-2045187,US,2012ApJ...758...31L,2MASSJ15555600-2045187,238.98336,-20.755199,0.06,0.06,13.887,12.807,12.15,0.029,0.023,0.024,AAA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,-,---,---,---,---,0,0,0,0,---,0,0,---,350.74479515111,24.5338969068143,0,0,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15560104-2338081,US,2012ApJ...758...31L,2MASSJ15560104-2338081,239.004338,-23.635588,0.06,0.06,13.856,13.242,12.81,0.028,0.025,0.034,AAA,6237048805996331008,239.004251919,-23.6357080633,0.493,0.209,17.601,0.00321333825798061,348.5617909724,22.4625089791,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6237048805996331008,239.0043360839,-23.6355883893,0.493,0.209,-18.505,-28.722,2.76,2.76,16.22,-,---,---,---,---,-18.505,-28.722,2.76,2.76,HSOY,0,0,---,348.561899043836,22.4626017847494,-33.2611350041791,-7.81570260653333,-33.974467748561,3.62268549587014,0,0,8.95017287087107,1.03924172626963,8.95017287087107,1.03924172626963,CPSM,0,0,0,0,0,0,114.773733797881,135.588348102604,105.171223669227,114.773733797881,135.588348102604,105.171223669227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.959232912183,-21.0338102075922,43.8527842943682,122.812600010029,-24.8483645689652,51.8056386720337,95.2615147673302,-19.2740227642537,40.1838542053821,103.959232912183,-21.0338102075922,43.8527842943682,122.812600010029,-24.8483645689652,51.8056386720337,95.2615147673302,-19.2740227642537,40.1838542053821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.1472722352687,-90.1316510052328,-46.0148711446357,-63.9670676704744,-106.477338212949,-54.3598274640301,-49.6170568900594,-82.5908133671182,-42.165050705639,-54.1472722352687,-90.1316510052328,-46.0148711446357,-63.9670676704744,-106.477338212949,-54.3598274640301,-49.6170568900594,-82.5908133671182,-42.165050705639,1,0
2MASSJ15560497-2106461,US,2012ApJ...758...31L,2MASSJ15560497-2106461,239.020713,-21.112816,0.06,0.06,14.123,13.41,12.975,0.033,0.033,0.032,AAA,6246606452553143296,239.0206413787,-21.1129379806,0.5,0.214,18.177,0.00327707687625948,350.4951771158,24.2554657444,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6246606452553143296,239.0206995773,-21.1128817772,0.5,0.214,-13.03,-13.489,2.735,2.735,16.66,-,---,---,---,---,-13.03,-13.489,2.735,2.735,HSOY,0,0,---,350.495277949776,24.2555650981963,-18.750216978625,-0.404208182109963,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15561216-2354076,US,2015MNRAS.448.2737R,2MASSJ15561216-2354076,239.050698,-23.902115,0.09,0.08,11.128,10.525,10.23,0.024,0.022,0.023,AAA,6237028568109756416,239.0505932658,-23.9022703999,0.488,0.212,14.195,0.000993114461380856,348.3947267609,22.2411942242,6237028568109756416,239.0507103,-23.9021308,0,0,-25.2,-32.9,3.7,3.5,5740042132,239.050614,-23.9021115,67.6,63.8,-29.61,-28.18,3.03,2.84,NA,0,0,0,0,0,0,0,0,0,0,6237028568109756416,239.0506876186,-23.9021395036,0.488,0.212,-20.703,-31.415,2.102,2.102,13.03,-,---,-25.2[3.7];-29.61[3.03],-32.9[3.5];-28.18[2.84],---,-20.703,-31.415,2.102,2.102,HSOY,0,0,---,348.394874376287,22.2413010581813,-36.7063930295479,-8.25573405339325,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[SCH2006]J15561830-24183193,USfield,2008ApJ...688..377S,2MASSJ15561831-2418315,239.07632,-24.308764,0.08,0.07,13.25,12.564,12.283,0.026,0.029,0.024,AAA,6236937102488797184,239.0760139773,-24.3090563883,0.293,0.131,16.178,0.00153362318800607,348.1084241857,21.9319479186,NA,NA,NA,0,0,NA,NA,NA,NA,5740293638,239.0763199,-24.3086834,131.5,129.9,-15.89,-27.36,4.4,4.31,NA,0,0,0,0,0,0,0,0,0,0,6236937102488797184,239.0763092198,-24.3088018198,0.293,0.131,-64.576,-61.097,2.212,2.212,0,-,---,-15.89[4.4],-27.36[4.31],---,-64.576,-61.097,2.212,2.212,HSOY,0,0,---,348.10881626904,21.9320272600937,-88.8958003730745,0.663220197592067,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MASSJ15561978-2423288,US,2012ApJ...758...31L,2MASSJ15561978-2423288,239.082439,-24.391356,0.08,0.07,13.369,12.746,12.487,0.023,0.025,0.021,AAA,6236929955658520576,239.0823810893,-24.3914916564,0.384,0.192,16.862,0.0042136878513025,348.0514033741,21.8684641582,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,6236929955658520576,239.0824514555,-24.3913847231,0.384,0.192,-15.381,-25.664,2.543,2.543,15.37,-,---,---,---,---,-15.381,-25.664,2.543,2.543,HSOY,0,0,---,348.051502559598,21.8685871978331,-28.8677011813503,-7.86586838844045,-29.8331342844085,2.28038500443465,0,0,7.8366758569325,0.946690136260089,7.8366758569325,0.946690136260089,CPSM,0,0,0,0,0,0,131.359854010688,156.766417034503,120.085584354501,131.359854010688,156.766417034503,120.085584354501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.266047217039,-25.2387516867406,48.9287915263327,142.33352371541,-30.1202273872193,58.3922035783265,109.029757086548,-23.0725762258674,44.7293624559082,119.266047217039,-25.2387516867406,48.9287915263327,142.33352371541,-30.1202273872193,58.3922035783265,109.029757086548,-23.0725762258674,44.7293624559082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.4692035719643,-102.636152822964,-54.2472892561359,-73.3580809335955,-122.487209333779,-64.7393622242211,-56.1934640255047,-93.8271626477347,-49.5913875592517,-61.4692035719643,-102.636152822964,-54.2472892561359,-73.3580809335955,-122.487209333779,-64.7393622242211,-56.1934640255047,-93.8271626477347,-49.5913875592517,1,0
2MASSJ15562060-2336099,US,2015MNRAS.448.2737R,2MASSJ15562060-2336099,239.085851,-23.602774,0.06,0.06,11.259,10.574,10.323,0.024,0.022,0.024,AAA,6237054647151922176,239.0857935584,-23.6028569387,0.27,0.114,14.095,0.000728729249982033,348.6446225572,22.4342206381,6237054647151922176,239.0858442,-23.6027789,0,0,-10.9,-18.3,2.1,2.2,5740042152,239.0858435,-23.6027723,48.2,46.8,-9.3,-14.37,1.47,1.42,NA,0,0,0,0,0,0,0,0,0,0,6237054647151922176,239.0858376198,-23.6027962245,0.27,0.114,-9.69,-14.571,2.081,2.081,12.99,-,---,-10.9[2.1];-9.3[1.47],-18.3[2.2];-14.37[1.42],---,-9.69,-14.571,2.081,2.081,HSOY,0,0,---,348.644682275172,22.4343048888994,-17.0954018930017,-3.73595705499306,-17.3697069538532,2.12212660726575,0,0,4.62510566580128,0.68601788472965,4.62510566580128,0.68601788472965,CPSM,0,0,0,0,0,0,225.712435721748,288.92477870351,203.940328188854,225.712435721748,288.92477870351,203.940328188854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.546073272314,-41.0777478643569,86.1372519802768,261.830628719678,-52.5818578555367,110.260590591518,184.815662369275,-37.1154090554559,77.8284961658012,204.546073272314,-41.0777478643569,86.1372519802768,261.830628719678,-52.5818578555367,110.260590591518,184.815662369275,-37.1154090554559,77.8284961658012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-106.259605865931,-177.447405306478,-90.3737691515616,-136.018350126635,-227.142789655104,-115.683573965354,-96.0098579602909,-160.330918226748,-81.6563610307866,-106.259605865931,-177.447405306478,-90.3737691515616,-136.018350126635,-227.142789655104,-115.683573965354,-96.0098579602909,-160.330918226748,-81.6563610307866,1,0
2MASSJ15562477-2225552,US,2012ApJ...758...31L,2MASSJ15562477-2225552,239.103223,-22.432016,0.07,0.06,11.791,11.149,10.787,0.022,0.022,0.024,AAA,6237457549442443264,239.1031564943,-22.4321306449,0.279,0.11,14.968,0.000973624967515495,349.5431343867,23.2620319877,NA,NA,NA,0,0,NA,NA,NA,NA,5740394665,239.1032209,-22.43203,27.7,27.5,-15.59,-22.72,1.67,1.6,NA,0,0,0,0,0,0,0,0,0,0,6237457549442443264,239.1032164954,-22.4320341305,0.279,0.11,-13.311,-23.163,2.047,2.047,13.75,-,---,-15.59[1.67],-22.72[1.6],-6.32[0.86],-13.311,-23.163,2.047,2.047,HSOY,-6.32,0.86,2012ApJ...745...56D,349.543225056648,23.2621314654291,-25.7171083580989,-7.23447494278621,-26.67664192034,1.43668571857531,6.03681792333792,1.23313010474122,7.07658266260841,0.807036326970709,7.07658266260841,0.807036326970709,CPSM,0,0,0,181.057510993797,316.439254135745,163.383349523505,144.972090715058,170.481659093583,132.992820222329,144.972090715058,170.481659093583,132.992820222329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.576374584724,-30.1894626051753,71.5065613255007,285.886985210974,-52.7629645249454,124.974008575809,147.608656696266,-27.2424794402321,64.5263565048591,130.975008354938,-24.1725929369826,57.2550436505088,154.021623155267,-28.4260489599368,67.3297514360841,120.152338659466,-22.1751737932394,52.5239698860384,130.975008354938,-24.1725929369826,57.2550436505088,154.021623155267,-28.4260489599368,67.3297514360841,120.152338659466,-22.1751737932394,52.5239698860384,0,0,0,0,0,0,0,0,0,-85.9368628448528,-143.608366422344,-69.0891813901406,-150.194248402778,-250.988341267411,-120.749086342484,-77.5480256083664,-129.589851295841,-62.3449522165633,-68.8093336074762,-114.986696824384,-55.3194563260272,-80.9171565138225,-135.219977525479,-65.0535744369766,-63.1235108008749,-105.485166305437,-50.7483231681101,-68.8093336074762,-114.986696824384,-55.3194563260272,-80.9171565138225,-135.219977525479,-65.0535744369766,-63.1235108008749,-105.485166305437,-50.7483231681101,1,0
2MASSJ15562491-2541202,US,2015MNRAS.448.2737R,2MASSJ15562491-2541202,239.10383,-25.688972,0.07,0.06,11.373,10.693,10.441,0.023,0.023,0.023,AAA,6235663455703032832,239.1037228232,-25.68904473,0.271,0.113,14.097,0.00334945042061816,347.104447834,20.9162950503,6235663455703032832,239.1038231,-25.6889439,0,0,-21.5,-24,1.6,1.5,5740222780,239.1038634,-25.6889218,42.7,40.9,-11.1,-18.49,2.35,2.2,NA,0,0,0,0,0,0,0,0,0,0,6235663455703032832,239.1038001859,-25.6889773486,0.271,0.113,-16.732,-16.172,2.102,2.171,12.57,-,---,-21.5[1.6];-11.1[2.35],-24[1.5];-18.49[2.2],---,-16.732,-16.172,2.102,2.171,HSOY,0,0,---,347.104534308008,20.9163438167381,-23.268983349923,-0.218682100328836,0,0,0,0,0,0,0,0,CPSM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
